product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
26994IN-HB1,Brazn round wall hung toilet bundle in Honed Black finish,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/brazn-round-wall-hung-toilet-bundle-in-honed-black-finish-1?skuId=26994IN-HB1,39999.0,,,INR,,,,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
18131IN-S-7,Patio round-front wall hung toilet bundle in Black,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/patio-round-front-wall-hung-toilet-bundle-in-black-1?skuId=18131IN-S-7,12319.0,,,INR,,,7,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
6098IN-SR-0,Replay square wall hung toilet with antimicrobial agent seat in White,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/replay-square-wall-hung-toilet-with-antimicrobial-agent-seat-in-white-1?skuId=6098IN-SR-0,20089.0,,,INR,,,0,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
33677IN-0,Kohler Ridge square wall-hung with REV360 flushing solution toilet bundle with Quite close seat in White,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/kohler-ridge-square-wall-hung-with-rev-360-flushing-solution-toilet-bundle-with-quite-close-seat-in-white-1?skuId=33677IN-0,20089.0,,,INR,,,0,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
38785IN-0,Trace round wall hung toilet bundle in White,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/trace-round-wall-hung-toilet-bundle-in-white-1?skuId=38785IN-0,16399.26,,,INR,,,0,,,,None,,inRiver_1336387,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
27792IN-0,ModernLife Edge wall hung bowl with Purewash electronic E880 seat bundle,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/modern-life-edge-wall-hung-bowl-with-purewash-electronic-e-880-seat-bundle-1?skuId=27792IN-0,96799.0,,,INR,,,0,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
99992IN-0,Replay square wall hung toilet with Pureclean bidet toilet seat in White,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/replay-square-wall-hung-toilet-with-pureclean-bidet-toilet-seat-in-white-1?skuId=99992IN-0,18858.9,,,INR,,,0,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
27791IN-WAF-0,ModernLife Edge® Wall-hung round-front toilet bowl with skirted trapway,,27791IN-WAF,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/modernlife-edge-wall-hung-round-front-toilet-bowl-with-skirted-trapway-27791in-waf?skuId=27791IN-WAF-0,71999.0,,,INR,Wall-hung round-front toilet bowl with skirted trapway,White,0,Plastic seat,Wall-hung; 205 mm (8.1 inch) P-trap rough-in; Supply line sold separately,,"1 Toilet Bowl, 1 Toilet Seat; None","Decorated with premium gold-colored shades and real gold accents; Round-front bowl offers an ideal solution for smaller bathrooms and powder rooms; Wall-hung design offers a clean, streamlined look; Rimless design makes toilet bowl more hygienic and easier to clean; Washdown flushing system; 52 mm (2 inch) fully glazed trapway; Fully skirted trapway simplifies cleaning; Antimicrobial finish inhibits the growth of mold-, mildew-, stain-, and odor-causing bacteria on the fixture surface. This product does not protect users against bacteria, viruses, or other disease organisms. Always clean and wash this product thoroughly before and after each use; Round-front seat with lid; Quiet-Close™ functionality to prevent seat from slamming; Quick-Attach™ hardware for fast and secure installation; Quick-Release™ functionality allows seat to be removed easily from toilet for convenient cleaning; ReadyLatch™ hinge provides a positive lock/unlock latch to securely hold seat in position, yet seat easily removes for cleaning or adjusting fit; Grip-Tight bumpers hold seat firmly in place; Hinge is concealed by lid when closed to offer a clean profile; Part of the ModernLife Edge collection; Refer to homeowner's guide for cleaning and care instructions; Bowl and seat only; requires KOHLER® in-wall tank and carrier system, and dual-flush faceplate (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-27791IN-WAF_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
18131IN-S-0,Patio round-front wall hung toilet bundle in White,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/patio-round-front-wall-hung-toilet-bundle-in-white-1?skuId=18131IN-S-0,9769.0,,,INR,,,0,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
EC42639IN-HC-0,KOHLER VIVE® Hidden cord wall-hung square-front toilet with skirted trapway,KOHLER VIVE,EC42639IN-HC,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/kohler-vive-hidden-cord-wall-hung-square-front-toilet-with-skirted-trapway-ec42639in-hc?skuId=EC42639IN-HC-0,25419.0,,,INR,Hidden cord wall-hung square-front toilet with skirted trapway,White,0,Plastic seat,For cold water use only; 135 mm (5-5/16 inch) rough-in; Supply line sold separately,,1 WALL HUNG TOILET; 1 TOILET SEAT; None,"Square shape offers modern geometric style; Soft square-front bowl offers an ideal solution for smaller bathrooms and powder rooms; Recommended rim-to-floor height installation: 40 cm (15-3/4 inches); 65 mm (2-1/2 inch) fully glazed trapway; Skirted trapway and rimless design simplify cleaning; Dual-function wand provides ambient water for front and rear cleansing; Air-bubble bidet spray provides gentle cleansing in front and rear wash modes; Convenient side knob allows you to preclean bidet wand and control water volume for both front and rear wash; Self-cleaning wand automatically rinses before each use; Manually operated handle requires no batteries or electrical power; Quiet-Close™ square-front seat closes quietly; Quick-Release™ functionality allows seat to be removed easily from toilet for convenient cleaning; Grip-Tight bumpers hold seat firmly in place; Hidden cord design conceals bidet seat cords; Ergonomically contoured seat design enhances user comfort; Requires in-wall tank and carrier system, and flush actuator plate (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-EC42639IN-HC_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
6098IN-S-K4,Replay square wall hung toilet bundle in Cashmere finish,,,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/replay-square-wall-hung-toilet-bundle-in-cashmere-finish-1?skuId=6098IN-S-K4,22569.0,,,INR,,,,,,,None,,,,,,False,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
21748IN-HB1,Brazn™ Wall-hung round-front toilet bowl with skirted trapway,Brazn™,21748IN,Toilet Area,Wall Hung Toilets,https://www.kohler.co.in/p/brazn-wall-hung-round-front-toilet-bowl-with-skirted-trapway-21748in?skuId=21748IN-HB1,27999.0,,,INR,Wall-hung round-front toilet bowl with skirted trapway,Honed Black,,Vitreous china,"Recommended rim-to-floor height: 15-1/4"" (400 mm); Wall-hung; 8-2/3"" (220 mm) rough-in",,1 WALLHUNG; 1 INSTALLATION KIT; 1 WARRANTY CARD; 1 INSTL. INSTR.; None,"Round-front bowl offers an ideal solution for smaller bathrooms and powder rooms; 2-1/8"" (54 mm) fully glazed trapway; Rimless design makes toilet bowl more hygienic and easier to clean; Bowl only; requires KOHLER® in-wall tank and carrier system, flush actuator, and seat (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-21748IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/toilets/shop-wall-hung-toilets,False,
