product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
2661IN-0,Vox™ 41.3 cm square vessel bathroom sink,Vox™,2661IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/vox-square-vessel-lavatory-without-faucet-hole-2661in?skuId=2661IN-0,11069.0,,,INR,41.3 cm square vessel bathroom sink,White,0,Vitreous china,Semi-recessed vessel; Drops partially below vanity top; requires countertop cutout,,"1 VESSEL, 1 WARRANTY CARD, 1 CUTOUT TEMPLATE; None",Deep square basin with a contemporary design minimizes splash; No faucet holes; requires wall- or deck-mount faucet; Center drain; With overflow and overflow cover,,,,https://techcomm.kohler.com/techcomm/pdf/K-2661IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
25318IN-0,"Span™ 47.1 cm oval vessel bathroom sink with glazed underside, no overflow",Span™,25318IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/span-471-mm-oval-vessel-bathroom-sink-with-glazed-underside-no-overflow-25318in?skuId=25318IN-0,5099.0,,,INR,"47.1 cm oval vessel bathroom sink with glazed underside, no overflow",White,0,Vitreous china,Vessel; Requires countertop cutout,,"1 VESSEL;1 INSTALLATION
TEMPLATE AND 1 WARRANTY CARD; None","Minimalist design with thin, rounded edges; Oval basin; An integrated faucet deck provides additional water containment; Single faucet hole at deck center; Without overflow; Glazed underside offers beauty from all angles",inRiver_1482653; inRiver_1730109,,,https://techcomm.kohler.com/techcomm/pdf/K-25318IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
25316IN-0,"Span™ 53.7 cm rectangular vessel bathroom sink with glazed underside, no overflow",Span™,25316IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/span-537-mm-rectangular-vessel-bathroom-sink-with-glazed-underside-no-overflow-25316in?skuId=25316IN-0,7819.0,,,INR,"53.7 cm rectangular vessel bathroom sink with glazed underside, no overflow",White,0,Vitreous china,Vessel; Requires countertop cutout,,"1 VESSEL;1 INSTALLATION
TEMPLATE AND 1 WARRANTY CARD; None","Minimalist design with thin, rounded edges; Rectangular basin; An integrated faucet deck provides additional water containment; Single faucet hole at deck center; Without overflow; Glazed underside offers beauty from all angles",inRiver_1482653; inRiver_1730109,,,https://techcomm.kohler.com/techcomm/pdf/K-25316IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
29024IN-1-0,Chalice Round vessel 1tap hole,Chalice,29024IN-1,Basin Area,Vessel Basin,https://www.kohler.co.in/p/chalice-round-vessel-1tap-hole-29024in-1?skuId=29024IN-1-0,8199.0,,,INR,Round vessel 1tap hole,White,0,,,,"1 TOILET SEAT, 1  INSTALLATION GUIDE,
1 HARDWARE KIT, 1 WARRANTY CARD; None","Long Lasting, Durable Glaze - Easy to Clean Surface, resistant to chemicals and stains; Require Minimal cutting of the counter to accommodate drain, saving Valuable time and money; Kohler Basins when paired with KOHLER Faucets, make for comfortable washing experience. The Dimensions of our basins are desinged to contain splash and make cleaning easy; Dimension: 470 (L) X 470 (B) X 139 (H) mm, Depth: 11.6 cm",,,,https://techcomm.kohler.com/techcomm/pdf/29024IN-1_Chalice w deck vessel.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
75374IN-1-0,"Forefront™ 46 cm square vessel bathroom sink with glazed underside, no overflow",Forefront™,75374IN-1,Basin Area,Vessel Basin,https://www.kohler.co.in/p/forefront-sq-w-deck-75374in-1?skuId=75374IN-1-0,10659.0,,,INR,"46 cm square vessel bathroom sink with glazed underside, no overflow",White,0,Vitreous china,Semi-recessed vessel; Requires countertop cutout,,1VESSEL;; None,Contemporary design makes a modern statement; Square basin; Rounded corners are easy to clean; An integrated faucet deck provides additional water containment; Single faucet hole at deck center; Without overflow; Glazed underside offers beauty from all angles; Coordinates with other products in the Forefront™ collection,inRiver_1482653; inRiver_1730109,,,https://techcomm.kohler.com/techcomm/pdf/K-75374IN-1_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
90011T-0,Mica™ Vessel sink,Mica™,90011T,Basin Area,Vessel Basin,https://www.kohler.co.in/p/mica-vessel-sink-90011t?skuId=90011T-0,16799.0,,,INR,Vessel sink,White,0,Vitreous china,Drop-in or vessel,,"1 LAVATORY;
1 CUT-OUT TEMPLATE; None",Sleek and contemporary design; No faucet holes; requires wall- or counter-mount faucet,,,,https://techcomm.kohler.com/techcomm/pdf/90011T.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
31343IN-SS-0,Nysa Vessel Basin Without Faucet Hole In White,Nysa,31343IN-SS,Basin Area,Vessel Basin,https://www.kohler.co.in/p/nysa-vessel-basin-without-faucet-hole-in-white-31343in-ss?skuId=31343IN-SS-0,18399.0,,,INR,Vessel Basin Without Faucet Hole In White,White,0,,,,"1 LAVATORY;
1 HARDWARE KIT; 1 INSTALLATION GUIDE;
1 WARRANTY CARD; None","Fluid and aerodynamic form with thin ceramic of 7 mm.; Recessed drain with a drain cover.; Easy installation - no core-cutting required, drain-cut only; Superior Glaze: Long lasting, durable glaze easy to clean surface, resistant to chemicals and stains.; Optimum Depth to contain Splashes.",,,,,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
75375IN-0,"Forefront™ 89 cm rectangular vessel bathroom sink, no overflow",Forefront™,75375IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/forefront-890-mm-rectangular-vessel-bathroom-sink-no-overflow-75375in?skuId=75375IN-0,43999.0,,,INR,"89 cm rectangular vessel bathroom sink, no overflow",White,0,Vitreous china,Vessel; Requires countertop cutout,,1 LAVATORY;; None,"Contemporary design makes a modern statement; Elongated, rectangular basin; Shallow basin creates a sleek look; No faucet holes; requires wall- or deck-mount faucet; Without overflow; Coordinates with other products in the Forefront™ collection",inRiver_1482653; inRiver_1730109,,,https://techcomm.kohler.com/techcomm/pdf/K-75375IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
28784IN-0,"KOHLER VIVE® 55.2 cm rectangular vessel bathroom sink, no overflow",KOHLER VIVE®,28784IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/vive-552-mm-rectangular-vessel-bathroom-sink-no-overflow-28784in?skuId=28784IN-0,13119.0,,,INR,"55.2 cm rectangular vessel bathroom sink, no overflow",White,0,Vitreous china,Semi-recessed vessel; Drops partially below vanity top; requires countertop cutout,,PACKAGE CONTENT: 1 VESSEL;1 CUTOUT TEMPLATE;1 WARRANTY CARD; None,Rectangular basin with rounded corners; Sleek and contemporary design; Unique front slotted drain creates a sleek look; Hidden drain connector maintains design continuity; Without overflow; No faucet holes; requires wall- or tall counter-mount faucet,inRiver_1730109; inRiver_3086862,,,https://techcomm.kohler.com/techcomm/pdf/K-28784IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
28783IN-0,"KOHLER VIVE® 54.7 cm oval vessel bathroom sink, no overflow",KOHLER VIVE®,28783IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/vive-547-mm-oval-vessel-bathroom-sink-no-overflow-28783in?skuId=28783IN-0,12299.0,,,INR,"54.7 cm oval vessel bathroom sink, no overflow",White,0,Vitreous china,Semi-recessed vessel; Drops partially below vanity top; requires countertop cutout,,PACKAGE CONTENT: 1 VESSEL;1 CUTOUT TEMPLATE;1 WARRANTY CARD; None,Elongated oval basin; Sleek and contemporary design; Unique front slotted drain creates a sleek look; Hidden drain connector maintains design continuity; Without overflow; No faucet holes; requires wall- or tall counter-mount faucet,inRiver_1730109; inRiver_3086862,,,https://techcomm.kohler.com/techcomm/pdf/K-28783IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
21060IN-0,Brazn™ 58.4 cm rectangular vessel bathroom sink,Brazn™,21060IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/brazn-vessel-bathroom-sink-21060in?skuId=21060IN-0,16799.0,,,INR,58.4 cm rectangular vessel bathroom sink,White,0,Fireclay,Vessel,,PACKAGE CONTENT: 1 LAVATORY;1INSTALLATION GUIDE; 1 CUTOUT TEMPLATE;1 WARRANTY CARD; 1 DRAIN KIT; None,Rectangular basin; 58.4 cm (23 inch) x 40.6 cm (16 inch); Center drain; Brass drain and color-matched brass drain cover; With overflow; No faucet holes; requires wall- or counter-mount faucet; Includes installation hardware,,,,https://techcomm.kohler.com/techcomm/pdf/K-21060IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
31347IN-0,Sveda® 66.3 cm oval vessel bathroom sink,Sveda™,31347IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/sveda-663-mm-oval-vessel-bathroom-sink-31347in?skuId=31347IN-0,25599.0,,,INR,66.3 cm oval vessel bathroom sink,White,0,Vitreous china,Vessel,,"PACKAGE CONTENT: 1 LAVATORY;
1 WARRANTY CARD; 1 INSTALLATION
GUIDE; 1 DRAIN ASSEMBLY; None",Unique slanted oval basin; No faucet holes; requires wall- or counter-mount faucet; Unique slotted drain creates a sleek look; No overflow; With deck-mount digital control; Sveda® steam generator required for steam functionality (sold separately),inRiver_2312522; inRiver_3128234,,,https://techcomm.kohler.com/techcomm/pdf/K-31347IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
76600IN-0,Kankara™ 56.8 cm rectangular vessel bathroom sink with glazed underside,Kankara™,76600IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/kankara-vessel-basin-with-1-tap-hole-76600in?skuId=76600IN-0,11889.0,,,INR,56.8 cm rectangular vessel bathroom sink with glazed underside,White,0,Vitreous china,Requires countertop cutout; Vessel,,1 LAVATORY;1 CUTOUT TEMPLATE;1 WARRANTY CARD; None,Unique shape inspired by natural stones and pebbles; Asymmetrical rectangular bathroom sink with rounded edges; Integrated rear faucet deck provides countertop space for placing small items; Single faucet hole; With overflow; Glazed underside offers beauty from all angles,,,,https://techcomm.kohler.com/techcomm/pdf/K-76600IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
7799IN-FDL-0,Quila Vana™ Vessel bathroom sink,Quila Vana™,7799IN-FDL,Basin Area,Vessel Basin,https://www.kohler.co.in/p/quila-vana-vessel-bathroom-sink-7799in-fdl?skuId=7799IN-FDL-0,150000.0,,,INR,Vessel bathroom sink,White,0,Vitreous china,Vessel,,"1 LAVATORY;
1 WALL DECOR FRAME;
1 CUTOUT TEMPLATE & 1 WARRANTY CARD; None",Produced in collaboration with renowned artist Jai Prakash Lakhiwal; Rectangular basin with subtle lift at edges; Wading pool design accommodates a wide variety of faucets; No faucet holes; requires wall- or counter-mount faucet,inRiver_1482653; inRiver_1730109,,,https://techcomm.kohler.com/techcomm/pdf/K-7799IN-FDL_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
20704-0,"Veil™ 21"" oval vessel bathroom sink",Veil,20704,Basin Area,Vessel Basin,https://www.kohler.co.in/p/veil-vessel-bathroom-sink-20704?skuId=20704-0,38399.0,,,INR,"21"" oval vessel bathroom sink",White,0,Fireclay,Vessel; Requires drain (sold separately),,"1 LAVATORY;
1 DRAIN ASSEMBLY;
1 CAP ASSEMBLY;
1 INSTALLATION INSTRUCTIONS; None; 1",Asymmetrical oval basin; No faucet holes; requires wall- or counter-mount faucet; Overflow drain; Includes color-matched overflow cap and color-matched brass drain cover; Coordinates with other products in the Veil collection,inRiver_1933656; inRiver_232048; inRiver_244082,,,https://techcomm.kohler.com/techcomm/pdf/K-20704_spec_US-CA_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
20703-0,"Veil™ 16"" round vessel bathroom sink or pedestal sink basin",Veil,20703,Basin Area,Vessel Basin,https://www.kohler.co.in/p/veil-tall-vessel-pedestal-bathroom-sink-basin-20703?skuId=20703-0,63999.0,,,INR,"16"" round vessel bathroom sink or pedestal sink basin",White,0,Fireclay,Vessel or pedestal,,"1 Lavatory, 1 Installation Template and 1 Warranty Card; None; 1",Round basin; Unique tall design creates a striking vessel installation on a low-profile vanity; Can be combined with the K-20702 Veil pedestal to create the K-20701 Veil pedestal sink; No faucet holes; requires wall- or counter-mount faucet; Overflow drain; Includes color-matched overflow cap and color-matched brass drain cover; Drain extension included for ease of installation; Coordinates with other products in the Veil collection,inRiver_200827; inRiver_1933656,,,https://techcomm.kohler.com/techcomm/pdf/K-20703_spec_US-CA_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
34251IN-0,"APT™ 55 cm rectangular vessel bathroom sink, no overflow",APT™,34251IN,Basin Area,Vessel Basin,https://www.kohler.co.in/p/apt-550-mm-rectangular-vessel-bathroom-sink-no-overflow-34251in?skuId=34251IN-0,6969.0,,,INR,"55 cm rectangular vessel bathroom sink, no overflow",White,0,Vitreous china,Vessel,,1 Lavatory ; 1 Installation Instruction ; 1 Installation Kit ; 1 Warranty card; None,Contemporary design makes a modern statement; Rectangular basin with rounded corners; Integrated rear faucet deck provides countertop space for placing small items; Single faucet hole at deck center; Without overflow; Coordinates with other products in the APT™ collection,,,,https://techcomm.kohler.com/techcomm/pdf/K-34251IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
30506IN-1-0,Forefront™ Brink 60 cm Rectangle vessel bathroom sink with deck,Forefront™ Brink,30506IN-1,Basin Area,Vessel Basin,https://www.kohler.co.in/p/forefront-brink-600-mm-rectangle-vessel-bathroom-sink-with-deck-30506in-1?skuId=30506IN-1-0,12299.0,,,INR,60 cm Rectangle vessel bathroom sink with deck,White,0,Vitreous china,Vessel,,1 LAVATORY;1 DECORATIVE CAP;1 CUTOUT TEMPLATE;1 WARRANTY CARD; None,Single faucet hole at deck center; Rectangular basin; Sleek and contemporary design; Ultra-thin edges; Excellent water containment; Center drain; With overflow,,,,https://techcomm.kohler.com/techcomm/pdf/K-30506IN-1_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
C60,Pack of 2 Span Round Washbasin in White,,,Basin Area,Vessel Basin,https://www.kohler.co.in/p/pack-of-2-span-round-washbasin-in-white-1?skuId=C60,10198.0,,,INR,,,,,,,None,,inRiver_1482653; inRiver_1730109,,,,False,https://www.kohler.co.in/p/washbasins/shop-vessel-basin,False,
