product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
24470IN-CP,"ModernLife™ Rectangular 33 cm x 23 cm two-function rainhead, 12.0 lpm",ModernLife™,24470IN,Showering Area,Rainheads,https://www.kohler.co.in/p/modernlife-dual-flow-330-x-230mm-rainhead-in-brushed-bronze-24470in?skuId=24470IN-CP,33599.0,,,INR,"Rectangular 33 cm x 23 cm two-function rainhead, 12.0 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Requires two-function rainhead arm and flange (sold separately); Wall- or ceiling-mount,,"1 MODERN LIFE DUAL FLOW 330X230MM RAINHEAD, 1 INSTALLATION INSTRUCTIONS, 1 WARRANTY SHEET, INDIA; None","Sleek, minimalist design; Advanced spray engine provides two alternate experiences: full coverage rain with Katalyst™ air-induction technology and laminar stream; Full coverage rain with Katalyst™ air-induction technology delivers a drenching spray experience, ideal for rinsing shampoo from hair; Laminar flow; Flexible, silicone nozzles assure long life and easy clean; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; 2.64 gpm (12.0 lpm) maximum flow rate at 80 psi (5.5 bar)",,,,https://techcomm.kohler.com/techcomm/pdf/K-24470IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
26295T-2MB,"Statement™ Oblong 35.4 cm two-function rainhead, 9.5 lpm",Statement™,26295T,Showering Area,Rainheads,https://www.kohler.co.in/p/statement-oblong-353-mm-two-function-rainhead-9-5-lpm-26295t?skuId=26295T-2MB,125200.0,,,INR,"Oblong 35.4 cm two-function rainhead, 9.5 lpm",Vibrant Brushed Moderne Brass,,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,,,"1 STATEMENT™ 2F 14"" DPMSG RAINHEAD, 1 CERT. OF MAINTENANCE; None","Dual-function oblong rainhead features Full Coverage with Katalyst technology, a drenching spray experience ideal for rinsing shampoo from hair; Deep Massage streams twist and swirl, targeting sore muscles to ease away aches and pains; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; Requires two-function rainhead arm and flange (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-26295T_spec_AP_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
26296IN-AF,"Statement™ Oblong 35.3 cm two-function rainhead, 9.5 lpm",Statement™,26296IN,Showering Area,Rainheads,https://www.kohler.co.in/p/statement-oblong-353-mm-two-function-rainhead-9-5-lpm-26296in?skuId=26296IN-AF,64239.0,,,INR,"Oblong 35.3 cm two-function rainhead, 9.5 lpm",Polished Chrome,AF,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,,,1 RAINHEAD;2 FLOW REGULATOR;1 INSTALLATION GUIDE & 1 WARRANTY CARD; None,"Dual-function oblong rainhead features Full Coverage with Katalyst technology, a drenching spray experience ideal for rinsing shampoo from hair; Ribbon Massage delivers a waterfall-like angled stream that cascades over shoulders for a relaxing massage spray experience; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; 2.5 gpm (9.5 lpm) maximum flow rate at 45 psi (3.1 bar); Requires two-function rainhead arm and flange (sold separately)",inRiver_1482276,,,https://techcomm.kohler.com/techcomm/pdf/K-26296IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
26296T-2MB,"Statement™ Oblong 35.3 cm two-function rainhead, 9.5 lpm",Statement™,26296T,Showering Area,Rainheads,https://www.kohler.co.in/p/statement-oblong-353-mm-two-function-rainhead-9-5-lpm-26296t?skuId=26296T-2MB,125200.0,,,INR,"Oblong 35.3 cm two-function rainhead, 9.5 lpm",Vibrant Brushed Moderne Brass,,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,,,"1 STATEMENT™ 2F 14"" RBN  RAINHEAD, 1 CERT. OF MAINTENANCE; None","Dual-function oblong rainhead features Full Coverage with Katalyst technology, a drenching spray experience ideal for rinsing shampoo from hair; Ribbon Massage delivers a waterfall-like angled stream that cascades over shoulders for a relaxing massage spray experience; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; Requires two-function rainhead arm and flange (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-26296T_spec_AP_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
26297IN-CP,"Statement™ Oblong 45.3 cm two-function rainhead, 9.5 lpm",Statement™,26297IN,Showering Area,Rainheads,https://www.kohler.co.in/p/statement-oblong-453-mm-two-function-rainhead-9-5-lpm-26297in?skuId=26297IN-CP,60639.0,,,INR,"Oblong 45.3 cm two-function rainhead, 9.5 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,,,1 RAINHEAD;2 FLOW REGULATOR;1 INSTALLATION GUIDE & 1 WARRANTY CARD; None,"Dual-function oblong rainhead features Full Coverage with Katalyst technology, a drenching spray experience ideal for rinsing shampoo from hair; Deep Massage streams twist and swirl, targeting sore muscles to ease away aches and pains; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; 2.5 gpm (9.5 lpm) maximum flow rate at 45 psi (3.1 bar); Requires two-function rainhead arm and flange (sold separately)",inRiver_1482276,,,https://techcomm.kohler.com/techcomm/pdf/K-26297IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
9301IN-CL-CP,"ModernLife Edge® Square 38.4 cm single-function rainhead, 22.2 lpm",ModernLife Edge™,9301IN-CL,Showering Area,Rainheads,https://www.kohler.co.in/p/modernlife-edge-square-381mm-single-function-rainhead-9301in-cl?skuId=9301IN-CL-CP,75999.0,,,INR,"Square 38.4 cm single-function rainhead, 22.2 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,G 1/2 (13 mm) inlet connection; Mounts to the wall or ceiling; Requires single-function rainhead shower arm and flange (sold separately),,1 RAIN HEAD;1 INSTALLATION GUIDE & 1 WARRANTY CARD; None,"Single-function rainhead; Full Coverage with Katalyst™ air-induction technology delivers a drenching spray experience, ideal for rinsing shampoo from hair; Optimized sprayface creates a denser uniform spray pattern for consistent coverage and feeling of warmth; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; 2.8 gpm (10.6 lpm) maximum flow rate at 45 psi (3.1 bar)",inRiver_559635; inRiver_558250; inRiver_1336469,,,https://techcomm.kohler.com/techcomm/pdf/K-9301IN-CL_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
9302IN-CL-CP,ModernLife™ Edge Square 33 cm single-function rainhead,ModernLife® Edge,9302IN-CL,Showering Area,Rainheads,https://www.kohler.co.in/p/modernlife-edge-square-330-mm-single-function-rainhead-9302in-cl?skuId=9302IN-CL-CP,52079.0,,,INR,Square 33 cm single-function rainhead,Polished Chrome,CP,,,,1 RAIN HEAD;1 INSTALLATION GUIDE; 1 WARRANTY CARD; None,,inRiver_559635,,,,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
73037IN-CL-CP,"Rainduet® Edge Round 20.3 cm single-function rainhead, 14.5 lpm",Rainduet™ Edge,73037IN-CL,Showering Area,Rainheads,https://www.kohler.co.in/p/round-duet-edge-square-203-mm-single-function-rainhead-73037in-cl?skuId=73037IN-CL-CP,8109.0,,,INR,"Round 20.3 cm single-function rainhead, 14.5 lpm",Polished Chrome,CP,Premium metal construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Ceiling- or wall-mount; Requires single-function rainhead shower arm and flange (sold separately),,"1 RAINDUET EDGE ROUND 203MM RAINHEAD, 1 INSTALLATION INSTRUCTIONS, 1 WARRANTY SHEET, INDIA; None","Single-function rainhead; Ultra-slim design; Full coverage with Katalyst™ air-induction technology offers a drenching spray experience, ideal for rinsing shampoo from hair; Adjustable swivel ball joint allows for precise spray adjustment; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Flexible, silicone nozzles assure long life and easy clean; 3.7 gpm (14.5 lpm) maximum flow rate at 73 psi (5.0 bar); G 1/2 connection",,,,https://techcomm.kohler.com/techcomm/pdf/K-73037IN-CL_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
73039IN-CL-CP,"Rainduet® Edge Round 25.4 cm rainhead, 9.4 lpm",Rainduet™ Edge,73039IN-CL,Showering Area,Rainheads,https://www.kohler.co.in/p/rainduet-edge-round-254-mm-rainhead-9-4-lpm-73039in-cl?skuId=73039IN-CL-CP,11519.0,,,INR,"Round 25.4 cm rainhead, 9.4 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,G 1/2 connection; Ceiling-mount,,"1 RAINDUET EDGE ROUND 254MM RAINHEAD, 2 INSERT, 1 INSTALLATION INSTRUCTIONS, 1 WARRANTY SHEET, INDIA; None",Single-function rainhead; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup and maximizes spray performance; Optimized sprayface for maximum performance; 2.5 gpm (9.4 lpm) maximum flow rate at 80 psi (5.5 bar); Requires ceiling-mount rainhead arm and flange (sold separately),,,,https://techcomm.kohler.com/techcomm/pdf/K-73039IN-CL_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
76465IN-BL,Awaken 25.4 cm Rainhead,Awaken,76465IN,Showering Area,Rainheads,https://www.kohler.co.in/p/awaken-254mm-rainhead-76465in?skuId=76465IN-BL,28449.0,,,INR,25.4 cm Rainhead,Matte Black,BL,,,,": 1 254MM ROUND RAINHEAD, 1 INSTALLATION INSTRUCTION 
& 1 WARRANTY CARD.; None","Spray performance delivers a drenching ""rain"" experience.; Standard NPT 13 mm connection perfect use with any standard Rain head.; MasterClean™ sprayface features an easy-to-clean surface that withstands mineral buildup.; Angled nozzles provide a full-coverage spray.; KOHLER finishes resist corrosion and tarnishing",inRiver_2492049,,,,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
77276IN-L-CP,"Beitou® 60 cm x 80 cm three-function rainhead, 23.2 – 29.4 lpm",Beitou,77276IN-L,Showering Area,Rainheads,https://www.kohler.co.in/p/beitou-rectangle-600x800-multifunction-rainpanel-in-polished-chrome-77276in-l?skuId=77276IN-L-CP,436639.0,,,INR,"60 cm x 80 cm three-function rainhead, 23.2 – 29.4 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,Ceiling-mount; Installation hardware included,,1 SHOWER HEAD; 1 MOUNTING ASSEMBLY; 1 HARDWARE KIT; 1 INSTALLATION GUIDE; 1 WARRANTY CARD; None,"Versatile modern design; Advanced spray engine provides three spray experiences: full coverage rain with Katalyst air-induction technology, laminar stream, and kinetic massage; Full coverage rain with Katalyst™ air-induction technology delivers a drenching spray experience, ideal for rinsing shampoo from hair; Laminar flow; Massage spray: Targeted, pulsing streams of water massage and ease muscles; Integrated warm white lights powered by the water flow; Flexible, silicone nozzles assure long life and easy clean; Rain spray: 6.1 gpm (23.2 lpm) maximum flow rate at 43.5 psi (3.0 bar) without regulator; Laminar spray: 7.8 gpm (29.4 lpm) maximum flow rate at 43.5 psi (3.0 bar) without regulator; Kinetic massage spray: 6.7 gpm (25.5 lpm) maximum flow rate at 43.5 psi (3.0 bar) without regulator; For simultaneous showerhead functions, a higher flow rate is required",,,,https://techcomm.kohler.com/techcomm/pdf/K-77276IN-L_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
38973IN-CP,"Pristine™ Rectangular 25.4 cm single-function filtered rainhead, 12.0 lpm",Pristine™,38973IN,Showering Area,Rainheads,https://www.kohler.co.in/p/pristine-rectangular-254-mm-single-function-filtered-rainhead-12-0-lpm-38973in?skuId=38973IN-CP,10249.0,,,INR,"Rectangular 25.4 cm single-function filtered rainhead, 12.0 lpm",Polished Chrome,CP,Premium material construction for durability and reliability; KOHLER finishes resist corrosion and tarnishing,G 1/2 inlet connection; Ceiling-mount; Requires single-function rainhead shower arm and flange (sold separately),,1 SHOWERHEAD; 1 FILTER CARTRIDGE; 1 WARRANTY CARD; 1 INSTALLATION GUIDE; None,Single-function rainhead; Full coverage spray produces an encompassing spray ideal for everyday use; 12.0 lpm (3.17 gpm) maximum flow rate at 5.5 bar (80 psi); Filter reduces chlorine per NSF 177 and particulates; Recommend replacing filter every six months for optimum performance; Integrated dial tracks suggested filter replacement date; One-click push-button showerhead for easy filter replacement,,,,https://techcomm.kohler.com/techcomm/pdf/K-38973IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/showers/shop-rainheads,False,
