product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
30460IN-MWF,Luxe™ 90 cm wall-hung bathroom vanity cabinet,Luxe™,30460IN,Basin Area,Bathroom Vanity,https://www.kohler.co.in/p/luxe-900-mm-wall-hung-bathroom-vanity-cabinet-30460in?skuId=30460IN-MWF,115849.0,,,INR,57.9438 cm x 90.0113 cm x 43.0213 cm,Natural Oak,MWF,"Wood composite cabinet; Durable finish resists moisture, scratches, and stains",Wall-hung; Installation hardware included,,"1 WALL MOUNT CABINET;
1 HARDWARE KIT; 2 DRAWER MATT;
3 DRAWER TRAY;1 BOTTOM BASKET;
1 INSTALLATION GUIDE; 1 WARRANTY CARD; None",One partial- and one full-extension drawer; Built-in dividers in drawers to personalize organization; Clean and timeless design allows for use in any interior space; Pair with any vanity top cut to size and choice of KOHLER® vessel bathroom sink (sold separately),,,,https://techcomm.kohler.com/techcomm/pdf/K-30460IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/bathroom-vanity/shop-bathroom-vanities,False,
31601IN-E64,Forefront™ 90 cm wall-hung bathroom vanity cabinet,Forefront™,31601IN,Basin Area,Bathroom Vanity,https://www.kohler.co.in/p/forefront-900-mm-wall-hung-bathroom-vanity-cabinet-31601in?skuId=31601IN-E64,102739.0,,,INR,52.07 cm x 90.0113 cm x 52.07 cm,Dark Walnut,,Plywood and HDMDR; Walnut wood finish,Wall-hung,,1 WALL MOUNT CABINET; 1 HARDWARE KIT; 1 INSTALLATION GUIDE & 1 WARRANTY CARD; None,"Bathroom vanity cabinet; Wall-hung design offers a clean, streamlined look; Rounded edges to coordinate with Forefront™ bathroom sinks; One left-hinged door with interior shelf and one right-side drawer",,,,https://techcomm.kohler.com/techcomm/pdf/K-31601IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/bathroom-vanity/shop-bathroom-vanities,False,
30459IN-MWF,Luxe™ 75 cm wall-hung bathroom vanity cabinet,Luxe™,30459IN,Basin Area,Bathroom Vanity,https://www.kohler.co.in/p/luxe-750-mm-wall-hung-bathroom-vanity-cabinet-30459in?skuId=30459IN-MWF,105399.0,,,INR,57.9438 cm x 74.93 cm x 43.0213 cm,Natural Oak,MWF,"Wood composite cabinet; Durable finish resists moisture, scratches, and stains",Wall-hung; Installation hardware included,,1 WALL MOUNT CABINET; None,One partial- and one full-extension drawer; Built-in dividers in drawers to personalize organization; Clean and timeless design allows for use in any interior space; Pair with any vanity top cut to size and choice of KOHLER® vessel bathroom sink (sold separately),,,,https://techcomm.kohler.com/techcomm/pdf/K-30459IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/bathroom-vanity/shop-bathroom-vanities,False,
30457IN-MWF,Prologue™ 75 cm wall-hung bathroom vanity cabinet,Prologue™,30457IN,Basin Area,Bathroom Vanity,https://www.kohler.co.in/p/prologue-750-mm-wall-hung-bathroom-vanity-cabinet-30457in?skuId=30457IN-MWF,111099.0,,,INR,57.9438 cm x 73.9775 cm x 43.0213 cm,Natural Oak,MWF,"Wood composite cabinet; Durable finish resists moisture, scratches, and stains",Wall-hung; Installation hardware included,,"1 WALL MOUNT CABINET; 1 HARDWARE KIT; 2 DRAWER MAT; 3 DRAWER TRAY; 1
BOTTOM BASKET; 1 INSTALLATION GUIDE; 1 WARRANTY CARD; None","Two full-extension 12-1/2"" (31.9 cm) soft-close drawers with integrated pull handles; Built-in dividers in drawers to personalize organization; Deep bottom drawer provides ample storage for larger bathroom items; Clean and timeless design allows for use in any interior space; Pair with any vanity top cut to size and choice of KOHLER® vessel bathroom sink (sold separately)",,,,https://techcomm.kohler.com/techcomm/pdf/K-30457IN_spec_IN_Kohler_en.pdf,True,https://www.kohler.co.in/p/bathroom-vanity/shop-bathroom-vanities,False,
