product_code,product_name,collection,model,category,subcategory,product_url,current_price,list_price,discount,currency,dimensions,finish,finish_code,material,installation_type,rough_in,specifications,features,required_components,compatible_products,image_urls,spec_sheet_url,has_cad_assets,source_url,needs_manual_review,review_notes
97347IN-4-CP,Avid Single-control tall lavatory faucet with drain in polished chrome,Avid™,97347IN-4,Basin Area,Tall Faucets,https://www.kohler.co.in/p/avid-single-control-tall-lavatory-faucet-with-drain-in-polished-chrome-97347in-4?skuId=97347IN-4-CP,57759.0,,,INR,Sc tall lav faucet with drain,Polished Chrome,CP,,,,"1-LAV FAUCET, 1 DRAIN, 1 INSTALLATION GUIDE, & 1 WARRANTY CARD; None","Single handle controls both on/off activation and temperature settings.; 8"" (20.32 cm) spout height.; 5-13/16"" (14.8 cm) spout reach.; 1.2 gpm (4.5 lpm) maximum flow rate at 60 psi (4.14 bar).; KOHLER® ceramic disc valves exceed industry longevity standards, ensuring durable performance for life.; Metal touch-activated drain with 1-1/4"" tailpiece.; Ideal for vessel sink applications.; Coordinates with other products in the Avid collection.",,,,,True,https://www.kohler.co.in/p/faucets/shop-tall-faucets,False,
20070IN-4-CP,Aleo Tall pillar tap,Aleo,20070IN-4,Basin Area,Tall Faucets,https://www.kohler.co.in/p/aleo-tall-pillar-tap-20070in-4?skuId=20070IN-4-CP,5899.0,,,INR,Tall pillar tap,Polished Chrome,CP,,,,1FAUCET ASSY;1MTG.KIT; 1ESCUTCHEON;1INST. INSTRUCTION;1 WARRANT; None,"Durable Ceramic valves: Faucet valve function 2x above and beyond the industry standard; Lasting Finish: Kohler faucet passes easily the salt spray test of 48 hours which is 2x the US industry standard; Leak free performance : Water never touches the stem of valve , eliminating the most common leak path",,,,,True,https://www.kohler.co.in/p/faucets/shop-tall-faucets,False,
72288IN-4-CP,Aleo Single-control pillar lavatory faucet in polished chrome,Aleo,72288IN-4,Basin Area,Tall Faucets,https://www.kohler.co.in/p/aleo-single-control-pillar-lavatory-faucet-in-polished-chrome-72288in-4?skuId=72288IN-4-CP,5359.0,,,INR,Single-control pillar lavatory faucet in polished chrome,Polished Chrome,CP,,,,1 PILLAR TAP; 1 ESCUTCHEON; 1 FIXATION KEY; 1 WARRANTY CARD; 1 INSTALLATION INSTRUCTION; None,"Complements the Aleo(R) collection; Single-control operation allows faucet to be turned on and off at any temperature setting; Solid brass construction for durability and reliability; KOHLER ceramic disc valves exceed industry longevity standards by two times for a lifetime of durable performance.; KOHLER finishes resist corrosion and tarnishing, exceeding industry durability standards two times",,,,,True,https://www.kohler.co.in/p/faucets/shop-tall-faucets,False,
20071IN-4-CP,"ALEO+ PILLAR TAP, TALL",Aleo+™,20071IN-4,Basin Area,Tall Faucets,https://www.kohler.co.in/p/aleo-pillar-tap-tall-20071in-4?skuId=20071IN-4-CP,6699.0,,,INR,"PILLAR TAP, TALL",Polished Chrome,CP,,,,1 FAUCET ASSY;1 HARDWARE KIT;1 ESCUTCHEON;1 INSTALLATION GUIDE;1 WARRANTY CARD; None,"Durable Ceramic valves: Faucet valve function 2x above and beyond the industry standard; Lasting Finish: Kohler faucet passes easily the salt spray test of 48 hours which is 2x the US industry standard; Leak free performance : Water never touches the stem of valve , eliminating the most common leak path",,,,,True,https://www.kohler.co.in/p/faucets/shop-tall-faucets,False,
